20171030 09:30:00,687000,687402,686411,686458
20171030 09:35:00,686457,687860,685850,686589
20171030 09:40:00,686999,689700,686999,689471
20171030 09:45:00,689471,689800,687626,688581
20171030 09:50:00,688500,688922,687610,688400
20171030 09:55:00,688400,688400,685200,685553
20171030 10:00:00,685501,686549,685354,685807
20171030 10:05:00,685601,685975,682746,682704
20171030 10:10:00,682997,683496,681010,683000
20171030 10:15:00,683000,684240,682489,683258
20171030 10:20:00,683258,683500,682549,682801
20171030 10:25:00,683325,683325,681800,682125
20171030 10:30:00,682600,682760,681001,681111
20171030 10:35:00,681318,684070,680999,684070
20171030 10:40:00,684070,684070,682526,683170
20171030 10:45:00,683000,685000,683000,684890
20171030 10:50:00,684758,686549,684757,685421
20171030 10:55:00,685421,685422,684210,685300
20171030 11:00:00,685300,687000,685245,687029
20171030 11:05:00,687030,687500,686454,686246
20171030 11:10:00,686246,686811,683845,683852
20171030 11:15:00,683791,684221,683333,683977
20171030 11:20:00,683977,684920,682410,682891
20171030 11:25:00,682892,683297,682232,682708
20171030 11:30:00,682550,683810,682240,683270
20171030 11:35:00,683271,684493,683103,684241
20171030 11:40:00,684241,684630,683593,683861
20171030 11:45:00,683998,684760,683198,684679
20171030 11:50:00,684410,684500,683500,683694
20171030 11:55:00,683694,683699,683007,683285
20171030 12:00:00,683289,684410,683184,683486
20171030 12:05:00,683400,683495,682812,683077
20171030 12:10:00,683077,684410,682985,683666
20171030 12:15:00,683665,684205,683556,683926
20171030 12:20:00,683981,684017,682071,682217
20171030 12:25:00,682216,682414,681090,682320
20171030 12:30:00,682113,685800,682086,685459
20171030 12:35:00,685459,685727,684060,684597
20171030 12:40:00,684597,684789,683100,684705
20171030 12:45:00,684799,685937,684006,685899
20171030 12:50:00,685844,686550,685501,686326
20171030 12:55:00,686326,687671,685500,686332
20171030 13:00:00,686331,687400,685993,685863
20171030 13:05:00,685730,686560,685578,686559
20171030 13:10:00,686351,687099,686036,686582
20171030 13:15:00,686583,687399,686000,686999
20171030 13:20:00,687000,687400,686391,687399
20171030 13:25:00,687399,687415,686199,686481
20171030 13:30:00,686657,687415,686636,687294
20171030 13:35:00,686750,687530,685500,685671
20171030 13:40:00,685557,686316,685097,685699
20171030 13:45:00,685699,686100,685148,685336
20171030 13:50:00,685120,685773,684501,684903
20171030 13:55:00,684903,685259,684566,685093
20171030 14:00:00,685190,685190,684000,684537
20171030 14:05:00,684508,684508,683666,684297
20171030 14:10:00,684298,685436,684081,685400
20171030 14:15:00,685436,686170,684703,685187
20171030 14:20:00,685185,685187,683997,684972
20171030 14:25:00,684972,684999,683865,684486
20171030 14:30:00,684486,685420,684486,685400
20171030 14:35:00,685400,686999,685111,686999
20171030 14:40:00,686999,687000,684931,685417
20171030 14:45:00,685417,685417,684000,684992
20171030 14:50:00,684858,685600,684601,685486
20171030 14:55:00,685200,685278,683990,684590
20171030 15:00:00,684627,684813,683800,684595
20171030 15:05:00,684595,684595,683301,683916
20171030 15:10:00,684000,685164,683897,684499
20171030 15:15:00,684499,685347,684483,685297
20171030 15:20:00,685258,685299,684767,685260
20171030 15:25:00,685187,685610,684766,685258
20171030 15:30:00,685610,686300,685310,686000
20171030 15:35:00,686000,686252,685500,685651
20171030 15:40:00,685650,686500,685500,686423
20171030 15:45:00,686001,686430,685486,686249
20171030 15:50:00,686144,686800,685250,685101
20171030 15:55:00,685100,685808,684900,685295
20171030 16:00:00,685295,685922,685002,685662
20171030 16:05:00,685662,685662,685122,685551
20171030 16:10:00,685500,685600,684820,685498
20171030 16:15:00,685399,685400,684403,684999
20171030 16:20:00,684999,685519,684000,684160
20171030 16:25:00,684396,684840,683849,684640
20171030 16:30:00,684838,685000,684130,685000
20171030 16:35:00,684827,685850,684827,685850
20171030 16:40:00,685850,686369,684851,686055
20171030 16:45:00,686052,689800,686052,688681
20171030 16:50:00,688680,689309,687468,688997
20171030 16:55:00,688799,688943,687690,688246
20171030 17:00:00,687924,688181,687000,687777
20171030 17:05:00,687231,688300,687001,688500
20171030 17:10:00,688638,689400,687500,688078
20171030 17:15:00,687630,687997,686650,686650
20171030 17:20:00,686521,688000,686000,687998
20171030 17:25:00,687620,687992,687155,687794
20171030 17:30:00,687462,687790,686599,686999
20171030 17:35:00,687091,687091,686090,686250
20171030 17:40:00,686350,686989,686149,686660
20171030 17:45:00,686563,686899,686201,686680
20171030 17:50:00,686679,687210,686500,687330
20171030 17:55:00,687215,687403,686350,686668
20171030 18:00:00,686739,687949,686501,687280
20171030 18:05:00,687414,687414,686740,686740
20171030 18:10:00,686744,687123,686600,687120
20171030 18:15:00,687120,688000,687120,687821
20171030 18:20:00,687820,688347,687023,687023
20171030 18:25:00,686927,687229,686200,686351
20171030 18:30:00,686351,687697,685845,687499
20171030 18:35:00,687499,689300,687137,689200
20171030 18:40:00,689200,689585,688470,688730
20171030 18:45:00,689105,689512,687110,687190
20171030 18:50:00,687110,689680,687110,688604
20171030 18:55:00,688604,689679,688500,689679
20171030 19:00:00,689678,689679,688001,688392
20171030 19:05:00,688392,689400,688392,689151
20171030 19:10:00,689151,690000,688753,690000
20171030 19:15:00,690000,690077,689358,690077
20171030 19:20:00,690077,690550,689662,690192
20171030 19:25:00,690470,691420,690105,690999
20171030 19:30:00,690999,693990,690704,692652
20171030 19:35:00,692652,694485,691870,693852
20171030 19:40:00,693851,696860,693679,696154
20171030 19:45:00,696078,696668,694600,694800
20171030 19:50:00,694998,696000,693500,693500
20171030 19:55:00,693559,693670,691007,691685
20171030 20:00:00,691685,693280,690960,692000
20171030 20:05:00,692000,694000,691107,693807
20171030 20:10:00,693807,694479,692350,692381
20171030 20:15:00,692380,693010,692240,692500
20171030 20:20:00,692500,693512,692350,692500
20171030 20:25:00,692569,692620,690630,690762
20171030 20:30:00,690762,691660,690280,691084
20171030 20:35:00,691191,691509,689979,690400
20171030 20:40:00,690500,690667,689129,689321
20171030 20:45:00,689322,690377,689000,689000
20171030 20:50:00,689000,690199,689000,690027
20171030 20:55:00,689511,690019,686492,686795
20171030 21:00:00,686719,688310,686500,686686
20171030 21:05:00,686501,688360,686500,686801
20171030 21:10:00,686801,687201,685532,685511
20171030 21:15:00,685500,685500,682000,682000
20171030 21:20:00,682000,685069,681000,683292
20171030 21:25:00,683530,684188,683164,683400
20171030 21:30:00,683638,683740,680000,680000
20171030 21:35:00,680000,681597,678001,679445
20171030 21:40:00,679445,680310,677911,678517
20171030 21:45:00,678464,681330,678464,680505
20171030 21:50:00,680643,681122,677060,679000
20171030 21:55:00,679000,681000,677811,680974
20171030 22:00:00,680974,683000,679282,682331
20171030 22:05:00,682001,682500,680455,682266
20171030 22:10:00,682215,682500,681003,682000
20171030 22:15:00,682100,682397,680922,680974
20171030 22:20:00,680974,681246,678780,681200
20171030 22:25:00,681200,682060,680646,682060
20171030 22:30:00,682060,683000,680491,682001
20171030 22:35:00,682031,682294,680262,681878
20171030 22:40:00,681878,681954,680819,681344
20171030 22:45:00,681344,682000,680994,682000
20171030 22:50:00,682000,684200,681990,683977
20171030 22:55:00,683914,683947,681201,681553
20171030 23:00:00,681552,682474,681201,682249
20171030 23:05:00,682249,682840,681965,682500
20171030 23:10:00,682500,683000,681501,682099
20171030 23:15:00,682099,682137,679950,679950
20171030 23:20:00,679950,680500,678500,678999
20171030 23:25:00,679000,680150,677501,680149
20171030 23:30:00,679918,680344,677120,680149
20171030 23:35:00,680149,680390,678001,679068
20171030 23:40:00,679068,680389,676160,676396
20171030 23:45:00,676252,680389,675636,678000
20171030 23:50:00,678008,678850,676520,677327
20171030 23:55:00,677327,677700,675500,675902
20171031 00:00:00,675901,678436,675901,677722
20171031 00:05:00,677721,678219,672540,672551
20171031 00:10:00,672551,673900,672060,673739
20171031 00:15:00,673358,675048,672541,674712
20171031 00:20:00,674711,675429,672690,674696
20171031 00:25:00,674696,675997,673532,673887
20171031 00:30:00,673888,676500,673169,675290
20171031 00:35:00,675290,676571,674560,676002
20171031 00:40:00,676000,676169,674800,675178
20171031 00:45:00,675000,675900,674560,675287
20171031 00:50:00,675288,677179,675000,676000
20171031 00:55:00,676001,679250,676001,679135
20171031 01:00:00,679134,680500,678030,678999
20171031 01:05:00,679000,679170,678249,678840
20171031 01:10:00,678840,679185,673406,674621
20171031 01:15:00,674527,676500,674024,674302
20171031 01:20:00,674299,676720,674000,675798
20171031 01:25:00,675500,676609,674360,674353
20171031 01:30:00,674351,675075,674001,675110
20171031 01:35:00,675193,675196,673500,673168
20171031 01:40:00,673340,674540,673001,673637
20171031 01:45:00,673900,676399,673408,675100
20171031 01:50:00,674899,675544,673550,674836
20171031 01:55:00,674840,676100,674500,675896
20171031 02:00:00,675746,676400,675457,675825
20171031 02:05:00,676200,676513,674830,676510
20171031 02:10:00,676510,676510,675499,675172
20171031 02:15:00,675100,675576,673324,674622
20171031 02:20:00,674622,676199,674574,674608
20171031 02:25:00,674574,675585,674498,674899
20171031 02:30:00,674899,675569,674600,674601
20171031 02:35:00,674600,675083,674255,674255
20171031 02:40:00,674255,675725,673749,675634
20171031 02:45:00,675701,676700,675100,676700
20171031 02:50:00,676700,676800,675445,676015
20171031 02:55:00,676017,676425,675485,675869
20171031 03:00:00,675882,678819,675869,678620
20171031 03:05:00,678620,681945,678373,680669
20171031 03:10:00,680412,681354,678684,679393
20171031 03:15:00,679394,680060,679367,679346
20171031 03:20:00,679367,679813,679223,679100
20171031 03:25:00,679390,680740,679390,680740
20171031 03:30:00,680600,681323,678365,679599
20171031 03:35:00,679600,679992,679050,679324
20171031 03:40:00,679323,679500,678241,678546
20171031 03:45:00,678102,679260,677343,679424
20171031 03:50:00,679417,680030,679343,679463
20171031 03:55:00,679465,679665,677920,678098
20171031 04:00:00,678098,679000,678068,677310
20171031 04:05:00,0,0,0,0
20171031 04:10:00,0,0,0,0
20171031 04:15:00,677310,677660,676999,677660
20171031 04:20:00,677660,677660,675220,676020
20171031 04:25:00,676020,676328,675355,676327
20171031 04:30:00,676658,677780,676658,677885
20171031 04:35:00,677900,678389,677500,677716
20171031 04:40:00,677682,678397,676920,678460
20171031 04:45:00,678460,678460,676501,676864
20171031 04:50:00,676853,677498,676608,676607
20171031 04:55:00,676327,676373,675750,675714
20171031 05:00:00,675713,675829,673670,675193
20171031 05:05:00,675243,676790,675235,675100
20171031 05:10:00,675043,676784,675012,675520
20171031 05:15:00,675520,675524,675012,675421
20171031 05:20:00,675662,675662,675300,675499
20171031 05:25:00,675498,676880,675015,676636
20171031 05:30:00,676750,677520,676535,677198
20171031 05:35:00,677286,677286,675757,676330
20171031 05:40:00,676374,677001,675979,677033
20171031 05:45:00,677033,677255,675845,675845
20171031 05:50:00,675845,676690,675247,676419
20171031 05:55:00,676419,676498,675695,675930
20171031 06:00:00,675880,676275,675650,676579
20171031 06:05:00,676579,677400,676222,677223
20171031 06:10:00,677216,677614,676846,677589
20171031 06:15:00,677586,678835,677586,678835
20171031 06:20:00,678599,678957,677786,678354
20171031 06:25:00,678354,678354,677071,677445
20171031 06:30:00,677455,677500,676310,676550
20171031 06:35:00,676550,677900,676550,677719
20171031 06:40:00,677563,678710,677496,678640
20171031 06:45:00,678640,678710,676890,677307
20171031 06:50:00,677379,678079,676470,676550
20171031 06:55:00,676550,677300,675700,676552
20171031 07:00:00,676552,676950,675500,676170
20171031 07:05:00,676170,676433,675289,676338
20171031 07:10:00,676338,677780,676006,677681
20171031 07:15:00,677681,678372,676314,678390
20171031 07:20:00,678390,679260,677687,679250
20171031 07:25:00,679250,679700,677999,678618
20171031 07:30:00,678683,678683,678009,678390
20171031 07:35:00,678403,678403,677472,678017
20171031 07:40:00,678017,679300,677544,679265
20171031 07:45:00,679267,679267,678500,678543
20171031 07:50:00,678420,679265,678420,679265
20171031 07:55:00,679264,679265,678500,678500
20171031 08:00:00,678500,678666,677413,677954
20171031 08:05:00,677525,677721,676660,677061
20171031 08:10:00,677061,679800,677061,679791
20171031 08:15:00,679798,679901,678000,678067
20171031 08:20:00,678040,678312,677663,678197
20171031 08:25:00,677808,678900,677700,678690
20171031 08:30:00,678690,678899,678353,678899
20171031 08:35:00,678899,679679,678899,679380
20171031 08:40:00,679380,683239,679379,681560
20171031 08:45:00,681878,683130,681021,682970
20171031 08:50:00,682970,685546,682970,684403
20171031 08:55:00,684317,684960,683399,683370
20171031 09:00:00,683400,683532,681936,682911
20171031 09:05:00,682911,684580,682848,684580
20171031 09:10:00,684381,685500,684145,685159
20171031 09:15:00,685000,685016,682247,682659
20171031 09:20:00,682359,684390,682009,684389
20171031 09:25:00,684390,684750,682823,682870
20171031 09:30:00,682867,684153,682804,683627
20171031 09:35:00,683572,684870,683569,684750
20171031 09:40:00,684750,686000,684413,686000
20171031 09:45:00,686000,686500,685082,686466
20171031 09:50:00,686400,686511,685306,685829
20171031 09:55:00,685829,685896,684930,685548
20171031 10:00:00,685548,686248,684830,685079
20171031 10:05:00,685081,685540,684500,684878
20171031 10:10:00,684878,686001,684200,685878
20171031 10:15:00,685698,685900,685000,685484
20171031 10:20:00,685900,686200,685437,686078
20171031 10:25:00,686128,686970,685666,686879
20171031 10:30:00,686879,687096,686234,687052
20171031 10:35:00,686921,688342,686921,687756
20171031 10:40:00,687500,688999,687415,688342
20171031 10:45:00,688342,688507,687440,688500
20171031 10:50:00,688500,688750,686140,686416
20171031 10:55:00,686416,687348,686143,686816
20171031 11:00:00,686816,687807,686260,687500
20171031 11:05:00,687500,687634,686001,686900
20171031 11:10:00,686926,687807,686302,687415
20171031 11:15:00,687415,689000,687405,688290
20171031 11:20:00,688290,688800,688018,688045
20171031 11:25:00,688045,688122,686830,686830
20171031 11:30:00,686998,687953,686660,686660
20171031 11:35:00,686660,688207,686301,686958
20171031 11:40:00,686701,687199,686500,686991
20171031 11:45:00,687007,687083,685568,685500
20171031 11:50:00,685500,686359,685000,686347
20171031 11:55:00,686347,687448,686000,686275
20171031 12:00:00,686277,686823,685872,686327
20171031 12:05:00,686770,686994,686274,686565
20171031 12:10:00,686565,687760,685910,687800
20171031 12:15:00,687886,688240,687411,687942
20171031 12:20:00,687941,687947,686320,686793
20171031 12:25:00,686793,687346,686310,687002
20171031 12:30:00,686997,687036,686503,686989
20171031 12:35:00,686989,687377,686702,687376
20171031 12:40:00,687133,688099,687081,687901
20171031 12:45:00,687900,688005,687233,687600
20171031 12:50:00,687610,687891,686719,687288
20171031 12:55:00,687288,687900,686968,687818
20171031 13:00:00,687899,687900,686686,687170
20171031 13:05:00,687191,687677,686800,687288
20171031 13:10:00,686999,687288,686000,686450
20171031 13:15:00,686990,687900,686449,687797
20171031 13:20:00,687799,688800,686981,688234
20171031 13:25:00,688234,688652,687613,688014
20171031 13:30:00,688014,688014,687611,688014
20171031 13:35:00,688213,688898,687600,688884
20171031 13:40:00,688804,688804,688105,688389
20171031 13:45:00,688389,688685,687421,688264
20171031 13:50:00,688517,688685,688000,688428
20171031 13:55:00,688428,688650,688000,688650
20171031 14:00:00,688650,688650,687900,687900
20171031 14:05:00,688000,688650,687900,688650
20171031 14:10:00,688650,689022,688552,688843
20171031 14:15:00,688843,689666,688649,689107
20171031 14:20:00,689062,689062,688300,688890
20171031 14:25:00,688890,689467,688890,689467
20171031 14:30:00,689500,689797,689201,689523
20171031 14:35:00,689524,689796,688842,689369
20171031 14:40:00,689252,689548,688300,688999
20171031 14:45:00,689404,690000,688846,689999
20171031 14:50:00,689873,690100,689153,689345
20171031 14:55:00,689785,691144,689352,690289
20171031 15:00:00,690101,690900,689272,690776
20171031 15:05:00,690711,691305,690123,690130
20171031 15:10:00,690123,691297,688931,690194
20171031 15:15:00,690194,691261,689981,690421
20171031 15:20:00,690431,691000,688652,689308
20171031 15:25:00,689747,689900,687550,687833
20171031 15:30:00,687731,689300,687550,688729
20171031 15:35:00,688739,689850,688501,688720
20171031 15:40:00,688725,689920,688501,689241
20171031 15:45:00,689242,690806,689241,689940
20171031 15:50:00,689941,690806,688040,688088
20171031 15:55:00,688055,689194,687700,687700
20171031 16:00:00,687700,687701,685800,685800
20171031 16:05:00,685872,687020,685000,686267
20171031 16:10:00,686267,686969,685391,685758
20171031 16:15:00,685630,686400,684688,685160
20171031 16:20:00,685484,685790,684231,684900
20171031 16:25:00,684891,685232,682380,682959
20171031 16:30:00,682821,684899,682660,683084
20171031 16:35:00,683083,684439,681909,682210
20171031 16:40:00,682210,683809,681500,681604
20171031 16:45:00,681604,682009,679841,680731
20171031 16:50:00,680731,681641,679298,680005
20171031 16:55:00,680004,681882,679640,681724
20171031 17:00:00,681840,683112,681638,682726
20171031 17:05:00,682710,683739,682501,683753
20171031 17:10:00,683739,683800,682252,682463
20171031 17:15:00,682352,683249,682110,683240
20171031 17:20:00,683240,683400,682121,683400
20171031 17:25:00,683400,684640,682922,684604
20171031 17:30:00,684604,685800,683951,685398
20171031 17:35:00,685398,685399,684226,684638
20171031 17:40:00,684638,685534,684414,685499
20171031 17:45:00,685499,686645,684573,686645
20171031 17:50:00,686645,687199,685804,687000
20171031 17:55:00,686998,687080,685680,686905
20171031 18:00:00,686905,687190,686053,687100
20171031 18:05:00,687108,688186,687100,687415
20171031 18:10:00,687842,687931,686856,686856
20171031 18:15:00,686856,686856,685680,686300
20171031 18:20:00,686300,687161,686300,686630
20171031 18:25:00,686737,687000,686000,686125
20171031 18:30:00,686125,686545,685830,686540
20171031 18:35:00,686243,687821,686243,687390
20171031 18:40:00,687078,688300,687078,688300
20171031 18:45:00,688239,689051,687901,688883
20171031 18:50:00,688888,691000,688618,690571
20171031 18:55:00,690999,692000,689999,690546
20171031 19:00:00,690546,690546,689520,690509
20171031 19:05:00,690509,691800,689625,691500
20171031 19:10:00,691500,691500,690230,690252
20171031 19:15:00,690161,690332,688802,689000
20171031 19:20:00,689000,689769,688250,688571
20171031 19:25:00,688572,689467,688083,689473
20171031 19:30:00,689549,690160,689145,690159
20171031 19:35:00,690160,690480,689360,689679
20171031 19:40:00,689680,690000,689149,689151
20171031 19:45:00,689151,689870,688742,689343
20171031 19:50:00,689346,690000,688705,689509
20171031 19:55:00,689509,691100,689509,690997
20171031 20:00:00,690997,691099,690039,690602
20171031 20:05:00,690602,691050,690574,691049
20171031 20:10:00,691050,691050,689880,690738
20171031 20:15:00,690998,693500,690906,693199
20171031 20:20:00,693200,693799,692743,693198
20171031 20:25:00,693079,695000,692980,693468
20171031 20:30:00,693385,693998,692760,692630
20171031 20:35:00,692643,693000,692300,692400
20171031 20:40:00,692318,693240,691930,693184
20171031 20:45:00,693240,693494,692244,692937
20171031 20:50:00,692999,693812,692999,693501
20171031 20:55:00,693501,694500,693014,694500
20171031 21:00:00,694500,696240,694433,696000
20171031 21:05:00,695999,696240,693780,693949
20171031 21:10:00,693949,694997,693160,693170
20171031 21:15:00,693170,693900,692896,694000
20171031 21:20:00,693578,695000,693578,694500
20171031 21:25:00,694500,695677,694208,695270
20171031 21:30:00,695269,695270,694122,694874
20171031 21:35:00,694475,694880,692660,692930
20171031 21:40:00,692708,693122,691732,692581
20171031 21:45:00,692581,693241,692468,692564
20171031 21:50:00,692668,692901,692088,692901
20171031 21:55:00,692901,693369,691500,691880
20171031 22:00:00,691880,692936,691468,692926
20171031 22:05:00,692998,694770,692585,694010
20171031 22:10:00,694010,694168,693000,693593
20171031 22:15:00,693593,693999,692960,692961
20171031 22:20:00,692960,694400,692830,694199
20171031 22:25:00,694200,694500,693530,694398
20171031 22:30:00,694400,694497,692610,694270
20171031 22:35:00,694270,696500,694270,695000
20171031 22:40:00,694999,698409,694931,698001
20171031 22:45:00,698001,698409,696250,698260
20171031 22:50:00,698170,700000,697460,699600
20171031 22:55:00,699500,703400,699001,703400
20171031 23:00:00,703400,706200,702001,706190
20171031 23:05:00,706002,713190,705802,712750
20171031 23:10:00,712791,713189,699620,705399
20171031 23:15:00,706000,708000,704360,704500
20171031 23:20:00,704492,707246,704360,707000
20171031 23:25:00,707000,710781,706400,708610
20171031 23:30:00,708501,709363,706360,707206
20171031 23:35:00,707206,712190,707206,711358
20171031 23:40:00,711365,712230,708880,710840
20171031 23:45:00,710840,713190,710529,711870
20171031 23:50:00,711570,712800,710565,712235
20171031 23:55:00,712337,713000,711000,711274
20171101 00:00:00,711831,712500,710000,711059
20171101 00:05:00,711059,711900,708900,708900
20171101 00:10:00,708900,709554,708166,708323
20171101 00:15:00,708323,712234,708166,711651
20171101 00:20:00,711151,712800,711140,712124
20171101 00:25:00,711999,716500,711888,715667
20171101 00:30:00,716224,717792,715360,716750
20171101 00:35:00,716750,717777,716000,717640
20171101 00:40:00,717640,717776,715689,716007
20171101 00:45:00,716170,716590,715500,716500
20171101 00:50:00,716549,716740,714950,714950
20171101 00:55:00,714950,715500,713572,713990
20171101 01:00:00,713999,715211,713480,713790
20171101 01:05:00,713791,715496,713505,714442
20171101 01:10:00,714442,716800,714296,716112
20171101 01:15:00,716252,716252,715621,716211
20171101 01:20:00,716211,717698,715000,716199
20171101 01:25:00,716002,717699,715447,717500
20171101 01:30:00,717499,717500,716672,717322
20171101 01:35:00,717322,717777,716264,716404
20171101 01:40:00,716560,717300,715600,717299
20171101 01:45:00,717300,717603,716500,716662
20171101 01:50:00,716505,716542,715219,715999
20171101 01:55:00,715999,715999,713500,713500
20171101 02:00:00,713500,713550,711920,713000
20171101 02:05:00,712773,713340,711888,712948
20171101 02:10:00,713200,713920,712765,713499
20171101 02:15:00,713500,713500,711360,711360
20171101 02:20:00,711525,711660,710290,711065
20171101 02:25:00,711065,711066,709162,709890
20171101 02:30:00,709890,709928,708180,709139
20171101 02:35:00,709140,709481,708166,708170
20171101 02:40:00,708166,711218,708166,710899
20171101 02:45:00,710899,711219,710428,710686
20171101 02:50:00,710687,711209,710429,711001
20171101 02:55:00,711000,711400,711000,711000
20171101 03:00:00,711000,711000,710100,710101
20171101 03:05:00,710540,710600,709572,709998
20171101 03:10:00,709998,710393,709141,709101
20171101 03:15:00,709100,709477,708200,708465
20171101 03:20:00,708467,709302,708200,709301
20171101 03:25:00,709300,710558,709295,710499
20171101 03:30:00,710499,710599,709473,710174
20171101 03:35:00,710499,711010,710028,710636
20171101 03:40:00,710641,711022,710279,710602
20171101 03:45:00,710602,710627,709290,709826
20171101 03:50:00,709826,709826,708200,708200
20171101 03:55:00,708200,709495,708020,708475
20171101 04:00:00,708475,708510,707453,707452
20171101 04:05:00,0,0,0,0
20171101 04:10:00,0,0,0,0
20171101 04:15:00,707452,708159,705564,705756
20171101 04:20:00,705755,708219,705564,708000
20171101 04:25:00,708000,708540,707553,708099
20171101 04:30:00,708069,708460,707313,708204
20171101 04:35:00,708194,709240,707994,708809
20171101 04:40:00,708809,709059,707590,708508
20171101 04:45:00,708200,708499,707621,707813
20171101 04:50:00,707814,707994,707095,708207
20171101 04:55:00,708221,709528,708074,709528
20171101 05:00:00,709528,711540,709528,710646
20171101 05:05:00,710971,712250,710647,711585
20171101 05:10:00,711585,711585,710065,710377
20171101 05:15:00,710377,711224,710114,710999
20171101 05:20:00,711000,711284,710754,711281
20171101 05:25:00,711281,712000,711034,711699
20171101 05:30:00,711721,711998,711000,711000
20171101 05:35:00,710914,712000,710914,711696
20171101 05:40:00,711631,712000,710777,712050
20171101 05:45:00,712050,713070,712000,713070
20171101 05:50:00,713070,713179,712640,712999
20171101 05:55:00,712999,713000,711573,712244
20171101 06:00:00,712388,713000,711901,713000
20171101 06:05:00,713000,713180,712302,712750
20171101 06:10:00,712592,712750,712007,712537
20171101 06:15:00,712547,713750,712222,713750
20171101 06:20:00,713750,713970,713411,713699
20171101 06:25:00,713700,714319,713209,713950
20171101 06:30:00,713920,714200,713539,713610
20171101 06:35:00,713600,713878,711672,712800
20171101 06:40:00,712307,713500,712281,713500
20171101 06:45:00,713500,714000,713500,713822
20171101 06:50:00,713821,713909,713500,713899
20171101 06:55:00,713972,714910,713972,714910
20171101 07:00:00,714910,717792,714910,717791
20171101 07:05:00,717792,718000,716120,716264
20171101 07:10:00,716223,717299,716180,717246
20171101 07:15:00,717246,718718,717246,717578
20171101 07:20:00,717924,718000,716774,717201
20171101 07:25:00,717777,718098,717777,717779
20171101 07:30:00,717999,718369,717000,717399
20171101 07:35:00,717798,718006,717267,717501
20171101 07:40:00,717500,718360,717000,718359
20171101 07:45:00,718273,718273,717605,717869
20171101 07:50:00,717859,718036,716346,716395
20171101 07:55:00,716362,717557,716362,717043
20171101 08:00:00,717021,717700,717000,717593
20171101 08:05:00,717593,718000,717588,717794
20171101 08:10:00,717794,718555,717500,718391
20171101 08:15:00,718555,719330,718069,719301
20171101 08:20:00,719330,721348,719251,721201
20171101 08:25:00,721201,726730,721001,726811
20171101 08:30:00,726961,727426,722510,723000
20171101 08:35:00,723000,724753,722510,723958
20171101 08:40:00,724000,724464,723070,723839
20171101 08:45:00,723839,725990,723839,724603
20171101 08:50:00,724603,725500,724549,725346
20171101 08:55:00,725500,728724,725500,728501
20171101 09:00:00,728490,728505,726001,727834
20171101 09:05:00,727900,728122,723321,726039
20171101 09:10:00,726040,726260,724565,724601
20171101 09:15:00,724970,725600,724601,725507
20171101 09:20:00,725507,725600,721124,721547
20171101 09:25:00,721782,724210,721399,723701
20171101 09:30:00,723700,724610,723000,723788
20171101 09:35:00,723648,724012,722830,722985
20171101 09:40:00,722986,723496,720001,720721
20171101 09:45:00,720735,723499,720160,723118
20171101 09:50:00,723250,723499,721400,721595
20171101 09:55:00,721500,721879,717786,719547
20171101 10:00:00,719547,720324,717777,718000
20171101 10:05:00,718236,720940,718061,720301
20171101 10:10:00,720300,720500,718000,719596
20171101 10:15:00,719596,721360,719423,720996
20171101 10:20:00,720996,721710,720226,721699
20171101 10:25:00,721699,723929,721560,722799
20171101 10:30:00,722799,722800,721223,722300
20171101 10:35:00,721801,723930,721801,723930
20171101 10:40:00,723930,724700,723500,724051
20171101 10:45:00,724469,724469,722615,723036
20171101 10:50:00,723098,724000,723035,723790
20171101 10:55:00,723999,724110,722180,722200
20171101 11:00:00,722200,722752,721301,721301
20171101 11:05:00,721300,722000,721245,721900
20171101 11:10:00,721900,723010,721523,722870
20171101 11:15:00,722870,723259,722344,723259
20171101 11:20:00,723260,723311,722332,722789
20171101 11:25:00,722672,723000,721751,722953
20171101 11:30:00,723000,723500,722667,723500
20171101 11:35:00,723500,726799,723477,726382
20171101 11:40:00,726797,726797,724280,725900
20171101 11:45:00,725900,727890,725645,726501
20171101 11:50:00,726500,726990,724960,725900
20171101 11:55:00,725620,726700,725321,726347
20171101 12:00:00,726347,726990,726000,726728
20171101 12:05:00,726728,726729,726510,726729
20171101 12:10:00,726729,726729,725455,725994
20171101 12:15:00,725512,726729,725511,726729
20171101 12:20:00,726729,727302,726151,727326
20171101 12:25:00,727498,727930,726729,726729
20171101 12:30:00,726729,726897,725792,725802
20171101 12:35:00,725801,726999,725800,726919
20171101 12:40:00,726919,727350,726263,727001
20171101 12:45:00,727001,727305,725822,725822
20171101 12:50:00,725822,725892,725011,725512
20171101 12:55:00,725512,726250,725512,725800
20171101 13:00:00,725800,725953,724000,724000
20171101 13:05:00,724000,724250,722500,723220
20171101 13:10:00,723220,723401,722400,722501
20171101 13:15:00,722400,722529,720222,722477
20171101 13:20:00,722500,723390,722300,723100
20171101 13:25:00,723386,723389,722021,722371
20171101 13:30:00,722454,722987,720000,721716
20171101 13:35:00,721716,722855,721253,721720
20171101 13:40:00,721782,722309,720327,720810
20171101 13:45:00,720810,722701,720810,722146
20171101 13:50:00,722499,723708,722493,722875
20171101 13:55:00,723398,723399,721867,722157
20171101 14:00:00,722399,722970,721872,721900
20171101 14:05:00,722005,723159,721900,723159
20171101 14:10:00,723159,723159,722002,722736
20171101 14:15:00,722736,723100,722103,722130
20171101 14:20:00,722130,722899,722001,722813
20171101 14:25:00,722679,724900,722624,724000
20171101 14:30:00,723796,725951,723755,725100
